Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	[Arcobacter]_porcinus	NA	/mnt/e/focusDB/db/GCA_004299785.2_ASM429978v2_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex_halophilum	NA	/mnt/e/focusDB/db/GCA_004698125.1_ASM469812v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex_litoreum	NA	/mnt/e/focusDB/db/GCA_016065055.1_ASM1606505v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex_pelagicum	NA	/mnt/e/focusDB/db/GCA_013415905.1_ASM1341590v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex_rubrum	NA	/mnt/e/focusDB/db/GCA_013415885.1_ASM1341588v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex_salinum	NA	/mnt/e/focusDB/db/GCA_003730195.1_ASM373019v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Halospina	Halospina_denitrificans	NA	/mnt/e/focusDB/db/GCA_004364635.1_ASM436463v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halostagnicola	Halostagnicola_kamekurae	NA	/mnt/e/focusDB/db/GCA_900116205.1_IMG-taxon_2639762563_annotated_assembly_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halostagnicola	Halostagnicola_larsenii	NA	/mnt/e/focusDB/db/GCA_000517625.1_ASM51762v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostella	Halostella_litorea	NA	/mnt/e/focusDB/db/GCA_004785955.1_ASM478595v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostella	Halostella_salina	NA	/mnt/e/focusDB/db/GCA_003675855.1_ASM367585v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halotalea	Halotalea_alkalilenta	NA	/mnt/e/focusDB/db/GCA_000621205.1_ASM62120v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_daqingensis	NA	/mnt/e/focusDB/db/GCA_001971705.1_ASM197170v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_daqingensis	NA	/mnt/e/focusDB/db/GCA_900156445.1_IMG-taxon_2681812915_annotated_assembly_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_hispanica	NA	/mnt/e/focusDB/db/GCA_004217335.1_ASM421733v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_jeotgali	NA	/mnt/e/focusDB/db/GCA_000710605.1_HTGA29.1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_limicola	NA	/mnt/e/focusDB/db/GCA_000337475.1_ASM33747v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_longa	NA	/mnt/e/focusDB/db/GCA_017352095.1_ASM1735209v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_saccharevitans	NA	/mnt/e/focusDB/db/GCA_001953745.1_ASM195374v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_salifodinae	NA	/mnt/e/focusDB/db/GCA_003977755.1_ASM397775v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_salina	NA	/mnt/e/focusDB/db/GCA_000337495.1_ASM33749v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_thermotolerans	NA	/mnt/e/focusDB/db/GCA_000337115.1_ASM33711v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena_turkmenica	NA	/mnt/e/focusDB/db/GCA_000025325.1_ASM2532v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix	Halothermothrix_orenii	NA	/mnt/e/focusDB/db/GCA_000020485.1_ASM2048v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus_neapolitanus	NA	/mnt/e/focusDB/db/GCA_000024765.1_ASM2476v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus_neapolitanus	NA	/mnt/e/focusDB/db/GCA_004361875.1_ASM436187v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus	Halovenus_aranensis	NA	/mnt/e/focusDB/db/GCA_900100385.1_IMG-taxon_2651870124_annotated_assembly_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halovibrio	Halovibrio_salipaludis	NA	/mnt/e/focusDB/db/GCA_002286965.1_ASM228696v1_genomic.fasta
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halovibrio	Halovibrio_variabilis	NA	/mnt/e/focusDB/db/GCA_007991175.1_ASM799117v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halovivax	Halovivax_asiaticus	NA	/mnt/e/focusDB/db/GCA_000337515.1_ASM33751v1_genomic.fasta
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halovivax	Halovivax_ruber	NA	/mnt/e/focusDB/db/GCA_000328525.1_ASM32852v1_genomic.fasta
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Halpernia	Halpernia_frigidisoli	NA	/mnt/e/focusDB/db/GCA_900113805.1_IMG-taxon_2684622856_annotated_assembly_genomic.fasta
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Halpernia	Halpernia_humi	NA	/mnt/e/focusDB/db/GCA_900108025.1_IMG-taxon_2684622890_annotated_assembly_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Hamadaea	Hamadaea_tsunoensis	NA	/mnt/e/focusDB/db/GCA_000428945.1_ASM42894v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hankyongella	Hankyongella_ginsenosidimutans	NA	/mnt/e/focusDB/db/GCA_005144965.1_ASM514496v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Hansschlegelia	Hansschlegelia_quercus	NA	/mnt/e/focusDB/db/GCA_004310425.1_ASM431042v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Hansschlegelia	Hansschlegelia_zhihuaiae	NA	/mnt/e/focusDB/db/GCA_004103825.1_ASM410382v1_genomic.fasta
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Hanstruepera	Hanstruepera_neustonica	NA	/mnt/e/focusDB/db/GCA_002895005.1_ASM289500v1_genomic.fasta
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Haploplasma	Haploplasma_axanthum	NA	/mnt/e/focusDB/db/GCA_000428705.1_ASM42870v1_genomic.fasta
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Haploplasma	Haploplasma_modicum	NA	/mnt/e/focusDB/db/GCA_000687835.1_ASM68783v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Hartmannibacter	Hartmannibacter_diazotrophicus	NA	/mnt/e/focusDB/db/GCA_900231165.1_HDIA1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Hasllibacter	Hasllibacter_halocynthiae	NA	/mnt/e/focusDB/db/GCA_003003095.1_ASM300309v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Hathewaya	Hathewaya_proteolytica	NA	/mnt/e/focusDB/db/GCA_900142225.1_IMG-taxon_2585428174_annotated_assembly_genomic.fasta
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Hazenella	Hazenella_coriacea	NA	/mnt/e/focusDB/db/GCA_004341825.1_ASM434182v1_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Helcococcus	Helcococcus_kunzii	NA	/mnt/e/focusDB/db/GCA_000245755.1_Helc_kunz_ATCC_51366_V1_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Helcococcus	Helcococcus_massiliensis	NA	/mnt/e/focusDB/db/GCA_900258485.1_PRJEB22822_genomic.fasta
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Helcococcus	Helcococcus_sueciensis	NA	/mnt/e/focusDB/db/GCA_000423145.1_ASM42314v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_ailurogastricus	NA	/mnt/e/focusDB/db/GCA_001282945.1_gastric_feline_helicobacters_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_anseris	NA	/mnt/e/focusDB/db/GCA_003364335.1_ASM336433v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_aurati	NA	/mnt/e/focusDB/db/GCA_003364265.1_ASM336426v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_bilis	NA	/mnt/e/focusDB/db/GCA_000686565.1_ASM68656v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_bilis	NA	/mnt/e/focusDB/db/GCA_000765785.2_ASM76578v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_bizzozeronii	NA	/mnt/e/focusDB/db/GCA_000263275.1_Helicobacter_bizzozeronii_CCUG_35545_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_brantae	NA	/mnt/e/focusDB/db/GCA_003364205.1_ASM336420v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_burdigaliensis	NA	/mnt/e/focusDB/db/GCA_003670295.1_ASM367029v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_canadensis	NA	/mnt/e/focusDB/db/GCA_000155455.1_ASM15545v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_canadensis	NA	/mnt/e/focusDB/db/GCA_000162575.1_ASM16257v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_canis	NA	/mnt/e/focusDB/db/GCA_008693005.1_ASM869300v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cetorum	NA	/mnt/e/focusDB/db/GCA_000259275.1_ASM25927v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cholecystus	NA	/mnt/e/focusDB/db/GCA_003364215.1_ASM336421v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cinaedi	NA	/mnt/e/focusDB/db/GCA_000155475.1_ASM15547v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cinaedi	NA	/mnt/e/focusDB/db/GCA_000349975.1_ASM34997v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cinaedi	NA	/mnt/e/focusDB/db/GCA_003215615.1_ASM321561v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_didelphidarum	NA	/mnt/e/focusDB/db/GCA_003364195.1_ASM336419v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_felis	NA	/mnt/e/focusDB/db/GCA_000200595.1_ASM20059v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_heilmannii	NA	/mnt/e/focusDB/db/GCA_001283065.1_Hheil_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_himalayensis	NA	/mnt/e/focusDB/db/GCA_001602095.1_ASM160209v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_jaachi	NA	/mnt/e/focusDB/db/GCA_000763135.2_ASM76313v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_japonicus	NA	/mnt/e/focusDB/db/GCA_000762845.2_ASM76284v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_labacensis	NA	/mnt/e/focusDB/db/GCA_003660285.1_ASM366028v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_labetoulli	NA	/mnt/e/focusDB/db/GCA_003670275.1_ASM367027v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_macacae	NA	/mnt/e/focusDB/db/GCA_000507845.1_Heli_maca_MIT_99-5501_V1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_marmotae	NA	/mnt/e/focusDB/db/GCA_003364255.1_ASM336425v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_mehlei	NA	/mnt/e/focusDB/db/GCA_003660265.1_ASM366026v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_muridarum	NA	/mnt/e/focusDB/db/GCA_000765805.2_ASM76580v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pametensis	NA	/mnt/e/focusDB/db/GCA_000518225.1_ASM51822v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pullorum	NA	/mnt/e/focusDB/db/GCA_008801855.1_ASM880185v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori	NA	/mnt/e/focusDB/db/GCA_000258845.1_ASM25884v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori	NA	/mnt/e/focusDB/db/GCA_001312765.1_ASM131276v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori	NA	/mnt/e/focusDB/db/GCA_003050665.1_ASM305066v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori	NA	/mnt/e/focusDB/db/GCA_004295525.1_HPATCC43504_01_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori	NA	/mnt/e/focusDB/db/GCA_014654435.1_ASM1465443v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_rodentium	NA	/mnt/e/focusDB/db/GCA_000687535.1_ASM68753v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_saguini	NA	/mnt/e/focusDB/db/GCA_000762875.2_ASM76287v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_suis	NA	/mnt/e/focusDB/db/GCA_000187625.2_ASM18762v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_trogontum	NA	/mnt/e/focusDB/db/GCA_000765905.2_ASM76590v2_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_valdiviensis	NA	/mnt/e/focusDB/db/GCA_003245365.1_ASM324536v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_vulpis	NA	/mnt/e/focusDB/db/GCA_003660395.1_ASM366039v1_genomic.fasta
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_winghamensis	NA	/mnt/e/focusDB/db/GCA_000158455.1_ASM15845v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Heliobacteriaceae	Heliomicrobium	Heliomicrobium_modesticaldum	NA	/mnt/e/focusDB/db/GCA_000019165.1_ASM1916v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Heliobacteriaceae	Heliophilum	Heliophilum_fasciatum	NA	/mnt/e/focusDB/db/GCA_004341395.1_ASM434139v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Heliobacteriaceae	Heliorestis	Heliorestis_acidaminivorans	NA	/mnt/e/focusDB/db/GCA_008933955.1_ASM893395v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Heliobacteriaceae	Heliorestis	Heliorestis_convoluta	NA	/mnt/e/focusDB/db/GCA_009649955.1_ASM964995v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Hellea	Hellea_balneolensis	NA	/mnt/e/focusDB/db/GCA_000428525.1_ASM42852v1_genomic.fasta
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Heminiphilus	Heminiphilus_faecis	NA	/mnt/e/focusDB/db/GCA_008728965.1_ASM872896v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_algicola	NA	/mnt/e/focusDB/db/GCA_003576245.1_ASM357624v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_aquimarina	NA	/mnt/e/focusDB/db/GCA_002088975.1_ASM208897v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_barbarensis	NA	/mnt/e/focusDB/db/GCA_003576345.1_ASM357634v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_litoralis	NA	/mnt/e/focusDB/db/GCA_002088935.1_ASM208893v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_marina	NA	/mnt/e/focusDB/db/GCA_000376805.1_ASM37680v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_mobilis	NA	/mnt/e/focusDB/db/GCA_003576315.1_ASM357631v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_pelagia	NA	/mnt/e/focusDB/db/GCA_002088945.1_ASM208894v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Henriciella	Henriciella_pelagia	NA	/mnt/e/focusDB/db/GCA_014644035.1_ASM1464403v1_genomic.fasta
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hephaestia	Hephaestia_caeni	NA	/mnt/e/focusDB/db/GCA_003550065.1_ASM355006v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_aquaticum	NA	/mnt/e/focusDB/db/GCA_002213425.1_ASM221342v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_autotrophicum	NA	/mnt/e/focusDB/db/GCA_001189915.1_ASM118991v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_chlorophenolicum	NA	/mnt/e/focusDB/db/GCA_001189955.1_ASM118995v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_chlorophenolicum	NA	/mnt/e/focusDB/db/GCA_001571165.1_ASM157116v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_frisingense	NA	/mnt/e/focusDB/db/GCA_000300975.2_HFRIS_v2_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_hiltneri	NA	/mnt/e/focusDB/db/GCA_001267925.1_ASM126792v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_huttiense	NA	/mnt/e/focusDB/db/GCA_000478365.1_Hputei1.0_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_lusitanum	NA	/mnt/e/focusDB/db/GCA_000256565.1_Asm2.0_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_rhizosphaerae	NA	/mnt/e/focusDB/db/GCA_001189965.1_ASM118996v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_robiniae	NA	/mnt/e/focusDB/db/GCA_002213415.1_ASM221341v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_rubrisubalbicans	NA	/mnt/e/focusDB/db/GCA_001591225.1_ASM159122v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_rubrisubalbicans	NA	/mnt/e/focusDB/db/GCA_003719195.1_ASM371919v1_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum_seropedicae	NA	/mnt/e/focusDB/db/GCA_001040945.1_ASM104094v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Herbiconiux	Herbiconiux_ginsengi	NA	/mnt/e/focusDB/db/GCA_900107435.1_IMG-taxon_2667527392_annotated_assembly_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Herbiconiux	Herbiconiux_solani	NA	/mnt/e/focusDB/db/GCA_001571005.1_ASM157100v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Herbidospora	Herbidospora_cretacea	NA	/mnt/e/focusDB/db/GCA_001570605.1_ASM157060v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Herbidospora	Herbidospora_galbida	NA	/mnt/e/focusDB/db/GCA_005233835.1_ASM523383v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Herbidospora	Herbidospora_mongoliensis	NA	/mnt/e/focusDB/db/GCA_001570545.1_ASM157054v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Herbidospora	Herbidospora_sakaeratensis	NA	/mnt/e/focusDB/db/GCA_001570525.1_ASM157052v1_genomic.fasta
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Herbihabitans	Herbihabitans_rhizosphaerae	NA	/mnt/e/focusDB/db/GCA_004216555.1_ASM421655v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix	Herbinix_hemicellulosilytica	NA	/mnt/e/focusDB/db/GCA_002904165.1_ASM290416v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix	Herbinix_hemicellulosilytica	NA	/mnt/e/focusDB/db/GCA_003315275.1_ASM331527v1_genomic.fasta
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix	Herbinix_luporum	NA	/mnt/e/focusDB/db/GCA_900070325.1_SD1D_genomic.fasta
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas_arsenitoxidans	NA	/mnt/e/focusDB/db/GCA_900130075.1_Herminiimonas_arsenitoxidans_genomic.fasta
